ID,Rating,Votes,Title,author,publisher,pub_year,pages,price,binding,isbn,original_title,translator,subtitle,series,crawl_status,price_num,price_tier
6827318,6.2,2886,白发皇妃（上下）,莫言殇,江苏文艺出版社,2011-9-1,730,49.80元,平装,9787539945774.0,,,,,success,49.8,40-50
3135034,8.4,2886,GANTZ殺戮都市(01),奧浩哉,尖端出版,2002-7-23,216,新台币110元,平裝,9789863048466.0,,花栗鼠,,GANTZ殺戮都市,success,110.0,100-200
3812797,7.7,2884,关于莉莉周的一切,(日)岩井俊二,南海出版公司,2009-7-1,285,28.00元,平装,9787544244398.0,,张苓,,新经典文库·岩井俊二作品,success,28.0,20-30
2043396,9.0,2881,超合金社团（1、2）,LING / 风息神泪,黑龙江美术出版社,2007-03-01,181,12.8,平装,9787531817871.0,,,,超合金社团,success,12.8,<20
2045811,9.0,2880,张国荣的时光,[日] 志摩千岁,上海书店出版社,2007-4,250页，30页彩图插页铜板纸四色印刷，内文纯质纸单色印刷,28.00元,平脊精装,9787806787007.0,レスリーの時間,秦晶,,,success,28.0,20-30
1877531,8.9,2880,殺手：風華絕代的正義,九把刀,春天出版社,2005-9-30,269,NT$180,平装,9789867135001.0,,,,殺手系列,success,180.0,100-200
1038476,8.7,2878,小说稗类,张大春,广西师范大学出版社,2010-10,302,33.00元,平装,9787563345144.0,,,,理想国·张大春作品,success,33.0,30-40
21349346,9.1,2878,坂本ですが? 1,佐野菜見,エンターブレイン,2013-1-15,176,JPY 651,コミック,9784047286337.0,,,,坂本ですが?,success,651.0,>200
26300508,8.7,2878,万物的签名,[美]伊丽莎白·吉尔伯特（Elizabeth Gilbert）,中信出版社,2022-8,446,78.00元,平装,9787508650050.0,The Signature of All Things,何佩桦,,,success,78.0,70-100
1218048,8.8,2877,世界尽头与冷酷仙境（精装本）,村上春树 / 林少华,上海译文出版社,2004-6-1,484,32.00,BBC书籍,9787532735082.0,,林少华,,,success,32.0,30-40
1019515,7.5,2877,离别曲,张小娴,长江文艺出版社,2004-3-1,160,16.00,平装,9787535427489.0,,,,,success,16.0,<20
3003477,9.2,2876,虚构集,[阿根廷]豪·路·博尔赫斯,浙江文艺出版社,2008-2,160,20.00,精装,9787533925673.0,Ficciones,王永年,,博尔赫斯作品系列,success,20.0,<20
3211075,8.1,2876,杜拉拉升職記,李可,樸實,2008-8-30,392,新台币299元,平装25开,9789867958884.0,,,,,success,299.0,>200
5379541,6.9,2876,执子之手，将子拖走,天下无病,中国文联出版社,2010-11,385,32.80元,平装,9787505969223.0,,,,,success,32.8,30-40
2295122,8.4,2875,卡门,(法)梅里美,上海译文出版社,2007-9,448,29.00元,平装,9787532743667.0,,王钢 等,,名家中短篇小说选,success,29.0,20-30
25847717,8.6,2875,不安之书,费尔南多·佩索阿,中国文联出版社,2014-1-1,456,42.00元,精装,9787505985377.0,The Book of Disquiet,刘勇军,,,success,42.0,40-50
6827339,8.4,2874,琅琊榜,海宴,四川文艺出版社,2011-9-1,752,64.00元,平装,9787541132315.0,,,,,success,64.0,50-70
2383005,7.4,2873,巴黎手作创意人,Editions de Paris 编著,山东人民出版社,2008-1,123,35.00,平装,9787209043526.0,Créateur à Paris,叶子,,Editions de Paris,success,35.0,30-40
3707886,8.9,2872,中国通史,吕思勉,上海古籍出版社,2009-4-1,466,35.00元,平装,9787532552795.0,,,,吕思勉文集,success,35.0,30-40
30313981,8.7,2871,西出玉门 上,尾鱼,敦煌文艺出版社,2018-10,,42.00元,平装,9787546815893.0,,,,西出玉门,success,42.0,40-50
25931861,6.5,2871,洗澡之后,杨绛,人民文学出版社,2014-8,128,29.00元,精装,9787020105526.0,,有2015年5月6印本,,,success,29.0,20-30
3134517,8.3,2869,Outliers,Malcolm Gladwell,"Little, Brown and Company",2008-11-18,309,CAD 30.99,Hardcover,9780316017923.0,,,,,success,30.99,30-40
5940829,8.2,2869,写在身体上,[英] 珍妮特·温特森,新星出版社,2011-4,224,25.00元,平装,9787513301244.0,Written on the Body,周嘉宁,,珍妮特·温特森系列,success,25.0,20-30
26708780,7.5,2869,非洲三万里,毕淑敏,湖南文艺出版社,2016-1,408,48.00元,平装,9787540474065.0,,,,,success,48.0,40-50
30180821,7.1,2867,那不勒斯的萤火,[意]马西米利亚诺·威尔吉利奥,百花洲文艺出版社,2018-5,,42元,平装,9787550027510.0,,武苏,,,success,42.0,40-50
27123634,7.9,2866,牛蛙,胡迁,九州出版社,2017-10,304,39.80元,平装,9787510857720.0,,,,,success,39.8,30-40
3098548,7.3,2866,寻找时间的人,[爱尔兰] 凯特·汤普森,南海出版公司,2008-6,263,22.00元,平装,9787544237659.0,The New Policeman,孙张静,,译品系列,success,22.0,20-30
1958685,8.3,2863,美的历史,[意] 翁贝托·艾柯,中央编译出版社,2007-2,440,198.00元,精装,9787802113794.0,,彭淮栋,,图文馆,success,198.0,100-200
1055128,9.1,2863,传奇(上下),张爱玲,经济日报出版社,2003-1-1,488,46.00,精装,9787801801357.0,,,,,success,46.0,40-50
10536046,6.2,2862,爱你是最好的时光Ⅱ,匪我思存,新世界出版社,2012-3,283,28.00元,平装,9787510425844.0,,,,匪我思存作品,success,28.0,20-30
3608352,8.5,2862,哲瑞·雷恩的最后一案,[美] 埃勒里·奎因,新星出版社,2009-4,277,25.00,平装,9787802256064.0,,林淑琴,,午夜文库·大师系列：埃勒里·奎因作品,success,25.0,20-30
26894364,8.3,2862,反正竞赛还很长,[韩] 罗英石,广西师范大学出版社,2016-10,304,52.00元,平装,9787549587605.0,어차피 레이스는 길다,ATELOO,,,success,52.0,50-70
26712106,8.1,2862,开封志怪（全三册）,尾鱼,青岛出版社,2016-3,848,CNY 85.00,平装,9787555234920.0,,,,珠玑录,success,85.0,70-100
1431629,8.5,2862,xxxHOLiC(01),CLAMP / [日本] 大川七濑,東立,2003年12月2日,,100元,平裝,9789861134109.0,,尤靜慧,,xxxHOLiC,success,100.0,70-100
3757659,8.2,2861,了不起的盖茨比,菲茨杰拉德,上海三联书店,2009-5,162,18.00元,平装,9787542630476.0,,刘峰,,一力文库（双语）,success,18.0,<20
1962642,8.1,2860,夏天．煙火．我的屍體,乙一,獨步文化,2007-1-29,208,NT$260,平装,9789866954535.0,夏と花火と私の死体,王華懋,,乙一作品集,success,260.0,>200
26577690,8.5,2860,伪装成独白的爱情,[匈] 马洛伊·山多尔,译林出版社,2015-10,556,48.00元,精装,9787544756815.0,,郭晓晶,,马洛伊·山多尔作品,success,48.0,40-50
27662422,7.6,2859,台风天,陆茵茵,四川人民出版社,2018-3,192,29.00元,平装,9787220105203.0,,,,后浪·说部,success,29.0,20-30
2128011,6.6,2859,惜春纪,安意如,中国友谊出版公司,2007-6,308,26.80元,,9787505723573.0,,,,,success,26.8,20-30
1099268,8.8,2858,宋诗选注,钱钟书,生活·读书·新知三联书店,2002-5,480,45.00元,平装,9787108016768.0,,,,钱锺书集,success,45.0,40-50
26022097,8.5,2857,番石榴飘香,[哥伦比亚] 加西亚·马尔克斯 / [哥伦比亚] P.A. 门多萨,南海出版公司,2015-1,176,32.00元,精装,9787544273756.0,El Olor de la Guayaba,林一安,,新经典文库：加西亚·马尔克斯作品,success,32.0,30-40
5288371,8.4,2857,蒋经国传,[美] 陶涵,华文出版社,2010-1-1,448,59.00元,平装,9787507532890.0,The Generalissimo&#39;s Son: Chiang Ching-kuo and the Revolutions in China and Taiwan,林添贵,,,success,59.0,50-70
5299274,7.5,2856,前朝梦忆,[美] 史景迁,广西师范大学出版社,2010-9,212,30.00元,精装,9787563385393.0,Return to Dragon Mountain: Memories of a Late Ming Man,温洽溢,,理想国·史景迁作品,success,30.0,20-30
5447147,7.4,2856,货币战争3,宋鸿兵,中华工商联合出版社,2011-1,293,39.90元,平装,9787802497634.0,,,,货币战争,success,39.9,30-40
2160292,8.1,2856,神谕之夜,[美] 保罗·奥斯特,译林出版社,2007-7,216,18.50元,平装,9787544700337.0,Oracle Night,潘帕,,译林世界文学名著·现当代系列,success,18.5,<20
1041111,6.4,2856,北京娃娃,春树,远方出版社,2002-5,223,16.50元,平装,9787805957784.0,,,,,success,16.5,<20
27156306,9.2,2855,现实不似你所见,[意] 卡洛·罗韦利,湖南科学技术出版社,2017-11,248,49.00,精装,9787535795489.0,Reality Is Not What It Seems：The Journey to Quantum Gravity,杨光,,卡洛·罗韦利诗意科普系列,success,49.0,40-50
1076598,8.8,2852,宋诗选注,钱钟书,生活·读书·新知三联书店,2002-5,480,45.00元,平装,9787108016768.0,,,,钱锺书集,success,45.0,40-50
27006492,8.0,2852,戴上手套擦泪,[瑞典] 乔纳斯·嘉德尔,甘肃人民美术出版社,2017-5,280,38,平装,9787552701951.0,Torka aldrig tårar utan handskar,郭腾坚,,戴上手套擦泪,success,38.0,30-40
7007241,9.3,2850,2001：太空漫游,[英]阿瑟·克拉克（Arthur C. Clarke）,上海人民出版社,2014-5-1,238,32.00元,平装,9787208104235.0,2001,郝明义,,太空漫游,success,32.0,30-40
1058943,7.4,2850,岛（Vol.4）,郭敬明 主编,春风文艺出版社,2005-2,192,20.00元,平装16开,9787531328766.0,,,,岛,success,20.0,<20
1050640,8.2,2850,云海玉弓缘（上下）,梁羽生,广东旅游出版社,1996-03,808,43.2,平装,9787805216423.0,,,,梁羽生小说全集,success,43.2,40-50
1322358,9.0,2849,费马大定理,Simon Singh,上海译文出版社,2005-05-01,278,33.00,平装,9787532736164.0,Fermat&#39;s Last Theorem,薛密,,世纪人文系列丛书·开放人文,success,33.0,30-40
1876746,8.3,2848,帷幕,[捷克] 米兰·昆德拉,上海译文出版社,2006-9,219,18.00元,平装,9787532741038.0,Le Rideau,董强,,米兰·昆德拉作品系列（2003版）,success,18.0,<20
25737793,8.6,2848,阳光劫匪,[日] 伊坂幸太郎,南海出版公司,2014-1-1,475,39.50,平装,9787544268448.0,阳気なギャングが地球を回す 陽気なギャングの日常と襲撃,代珂,,新经典·伊坂幸太郎作品,success,39.5,30-40
5297291,8.4,2848,大而不倒,[美] 安德鲁·罗斯·索尔金,中国人民大学出版社,2010-9,620,69.80元,平装,9787300126579.0,Too Big to Fail,巴曙松 / 陈剑,,,success,69.8,50-70
1082416,8.9,2848,温柔的夜,三毛,哈尔滨出版社,2004-8,240,15.80,简裝本,9787806399576.0,,,,三毛全集（华文天下2003版）,success,15.8,<20
26827590,8.6,2847,八万四千问,宗萨蒋扬钦哲仁波切,深圳报业集团出版社,2016-7,264页,45.00元,平装,9787807097396.0,,严望佳 / 戚淑萍,,,success,45.0,40-50
2008724,9.1,2847,百年孤独,（哥伦比亚）加西亚·马尔克斯,南海出版公司,2001-8,,22,平,9787544218566.0,,黄锦炎,,,success,22.0,20-30
1262837,8.6,2846,阴阳师·凤凰卷,[日] 梦枕貘,南海出版公司,2005-3,252,18.00元,平装,9787544230025.0,,施小炜,,新经典文库·阴阳师系列,success,18.0,<20
26312259,7.9,2846,乌合之众,[法] 古斯塔夫・勒庞,广西师范大学出版社,2015-1-1,310,39.00元,精装,9787549555307.0,The Crowd: A Study of the Popular Mind,冯克利,,理想国 人文精选,success,39.0,30-40
10738211,8.2,2844,直到长出青苔,杉本博司,广西师范大学出版社,2012-5-1,239,CNY 68.00,精装,9787549515691.0,苔のむすまで,黄亚纪,,理想国·日本摄影家书系,success,68.0,50-70
1787729,8.5,2844,单向度的人,[美] 赫伯特·马尔库塞,上海译文出版社,2006-4,234,20.00元,平装,9787532739103.0,One-Dimensional Man,刘继,,二十世纪西方哲学译丛（新版）,success,20.0,<20
6805154,7.5,2842,再生缘（上中下）,墨舞碧歌,江苏文艺出版社,2011-9,1168,75.00元,平装,9787539946634.0,,,,,success,75.0,70-100
10473355,8.6,2842,木麻黄树,[英] 毛姆,上海译文出版社,2012-5,218页,30.00元,精装,9787532756957.0,The Casuarina Tree,黄福海,,译文随笔,success,30.0,20-30
25716611,8.6,2842,花街往事,路内,上海文艺出版社,2013-7,388,35.00元,平装,9787532149483.0,Along the Flower Street,,,,success,35.0,30-40
30224187,7.8,2841,侠隐,张北海,上海人民出版社,2018-7-1,464,52.00,平装,9787208151550.0,,,,华语文学系列,success,52.0,50-70
1431880,8.8,2840,CLOVER(01),CLAMP / [日本] 大川七濑,東販,1998/01/01,124頁,140元,平裝,9789576436376.0,,Connie,,CLOVER,success,140.0,100-200
4210829,7.0,2839,蒋介石传,布赖恩·克罗泽,国际文化出版公司,2010-1,314,36.00元,平装,9787801739667.0,A BIOHRAPHY OF CHINANG KAI—SHEK,封长虹,,,success,36.0,30-40
3014429,8.2,2838,森林里的秘密,幾米,人民文学出版社,2007-12,146,20.00元,平装,9787020062881.0,,,,幾米作品集,success,20.0,<20
1232186,8.9,2837,黑暗精灵三部曲,[美] R.A. 萨尔瓦多,龙门书局,2001-8,365；328；363,54.00元,平装,9787801119926.0,,朱学恒 / 吴宜洁 / 欧威扬 / 徐庆雯,,,success,54.0,50-70
10594781,8.5,2837,模仿犯BOOK3,宫部美雪,南海出版公司,2012-6,472,38.00元,,9787544258869.0,,张秋明,,新经典文库·宫部美雪作品,success,38.0,30-40
2994181,7.9,2836,钢铁是怎样炼成的,[苏]尼·奥斯特洛夫斯基,人民文学出版社,1983-10,498,1.30元,平装,,Как закалялась сталь,梅益,,,success,1.3,<20
27593848,8.3,2836,增长黑客,Sean Ellis,中信出版社,2017-11-1,384,59.00元,平装,9787508678535.0,Hacking Growth,张溪梦,,,success,59.0,50-70
1015026,7.5,2836,一个人的KTV,刘若英,作家出版社,2002-9,139,26.00元,平装,9787506324472.0,,,,,success,26.0,20-30
26602467,9.0,2836,我是女兵，也是女人,S. A. 阿列克谢耶维奇,九州出版社,2015-9,456,55.00,精装,9787510839139.0,WAR&#39;S UNWOMANLY FACE,吕宁思,,S.A.阿列克谢耶维奇作品集,success,55.0,50-70
26771717,7.1,2833,十角馆事件,[日] 绫辻行人,新星出版社,2016-6,316,29.00元,平装,9787513321211.0,十角館の殺人,龚群,,午夜文库·大师系列：绫辻行人作品（2016版）,success,29.0,20-30
26427703,9.2,2832,三体2,刘慈欣,重庆出版社,2016-6,474,42.00,平装,9787229100612.0,,,,科幻世界·中国科幻基石丛书,success,42.0,40-50
2050777,8.2,2831,小妇人,[美] 路易莎·梅·奥尔科特,上海译文出版社,2007-3,455,18.00元,平装,9787532741960.0,,洪怡,,译文名著文库,success,18.0,<20
20434430,8.0,2831,你要如何衡量你的人生,[美] 克莱顿·克里斯坦森 / [澳] 詹姆斯·奥沃斯 / [美] 凯伦·迪伦,吉林出版集团,2013-1-1,224,29.80元,平装,9787553411217.0,How Will You Measure Your Life?,丁晓辉,,,success,29.8,20-30
1845119,7.2,2830,朝三暮四,孙睿,北京出版社,2006-6,220,19.90元,平装16开,9787200064940.0,,,,,success,19.9,<20
1442690,8.8,2829,伊藤潤二恐怖漫畫精選【5】,伊藤潤二 / 伊藤润二,東立,1999 年 08 月 10 日,226頁,100 NT,平裝 / 32K,9789573482505.0,,何力,,伊藤润二恐怖漫画精选,success,100.0,70-100
26581961,8.1,2829,走夜路请放声歌唱,李娟,新星出版社,2015-9-1,248,45.00元,双封锁线,9787513318501.0,,,,新经典文库：李娟作品,success,45.0,40-50
4186113,9.5,2828,卒業生−春− ＥＤＧＥＣＯＭＩＸ,中村明日美子,茜新社,2010/1,,¥650 （本体 ： ¥619）,,9784863491298.0,,,,同級生,success,650.0,>200
25720322,8.8,2828,心,[日]夏目漱石,陕西师范大学出版社,2013-8-1,278,29.80元,精装,9787561370698.0,心,竺家荣,,“悦经典”丛书,success,29.8,20-30
1006967,9.4,2827,宋词三百首,武玉成，顾丛龙 注,人民文学出版社,2004-08,339,18.00元,平装,9787020047581.0,,,,名家诵读,success,18.0,<20
1873874,7.6,2827,盛夏光年,王紀堯 / 王纪尧,春天出版國際文化有限公司,2006-9-19,192,新台币199元,,9789867135865.0,,,,,success,199.0,100-200
5252666,8.8,2827,一个人漂泊的日子2,高木直子,当代世界出版社,2010-9-1,133,25.00元,平装,9787509006702.0,,陈孟姝,,高木直子绘本系列,success,25.0,20-30
4908957,7.5,2826,我的100件时尚单品,[美] 尼娜·加西亚,中信出版社,2010,320,35.00元,,9787508621234.0,The One Hundred,吕方兴,,中信生活馆 我的时尚穿搭系列丛书,success,35.0,30-40
24748615,8.3,2825,天幕红尘,豆豆,作家出版社,2013-6,385,36.00元,平装,9787506368698.0,,,,,success,36.0,30-40
26769999,7.8,2825,死神的浮力,[日]伊坂幸太郎,南海出版公司,2016-6-22,400,45.00元,精装,9787544282703.0,死神の浮力,星野空,,新经典·伊坂幸太郎作品,success,45.0,40-50
3315714,7.6,2824,陪你到最后,[荷兰] 瑞·科伦,长江文艺出版社,2009-1,269,28.00,平装16开,9787535437709.0,,裘白莲,,,success,28.0,20-30
25816940,8.5,2823,富爸爸穷爸爸（最新修订版）,罗伯特·清崎 / 莎伦·莱希特,四川文艺出版社,2014-1-1,233,CNY 28.00,平装,9787541138126.0,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",萧明,,,success,28.0,20-30
1496360,8.1,2822,建筑空间组合论,彭一刚,中国建筑工业出版社,1998-10-1,345 页,45.00元,平装,9787112035687.0,,,,,success,45.0,40-50
1414742,5.9,2821,龙日一，你死定了,小妮子,北岳文艺出版社,2005-5-1,260,20.00元,平装,9787537827430.0,,,,龙日一，你死定了,success,20.0,<20
26647727,7.7,2820,手机里的男朋友,方慧,北京联合出版公司,2015-10-1,234,CNY 38.00,平装,9787550263864.0,,,,,success,38.0,30-40
26348596,7.8,2817,密室收藏家,[日] 大山诚一郎,江苏凤凰文艺出版社,2017-10,225,36.00元,平装,9787539981635.0,密室蒐集家,曹逸冰,,读客悬疑文库：大山诚一郎作品,success,36.0,30-40
1150503,9.2,2817,资本论（第一卷）,[德] 卡尔·马克思,人民出版社,2004-1,1127,45.00元,精装,9787010041155.0,Das Kapital,中共中央马克思恩格斯列宁斯大林著作编译局,,资本论,success,45.0,40-50
1309276,6.7,2817,爱人的头颅,蔡骏,新世界出版社,2005-6,217,19.80元,平装16开,9787801876607.0,,,,蔡骏作品集典藏版,success,19.8,<20
4934551,8.5,2816,渴望死亡的小丑,[日] 野村美月 文 / 竹冈美穗 图 / [日] 野村美月,人民文学出版社,2010-9,199,18.00元,平装,9787020082407.0,“文学少女”と死にたがりの道化,黄琼仙,,文学少女,success,18.0,<20
6012933,7.8,2815,救猫咪,[美] 布莱克·斯奈德,浙江大学出版社,2011-1,166,32.00元,平装,9787308083706.0,Save The Cat! The Last Book on Screenwriting You&#39;ll Ever Need,王旭锋,,救猫咪,success,32.0,30-40
4243770,8.5,2815,创新者的窘境,克莱顿•克里斯坦森( Clayton M. Christensen ),中信出版社,2010-6,252,38.00元,,9787508618739.0,The Innovator&#39;s Dilemma: When New Technologies Cause Great Firms to Fail,胡建桥,,“创新者”系列,success,38.0,30-40
2165076,9.0,2814,玻璃球游戏,[德]赫尔曼·黑塞,上海译文出版社,2007-07-01,479,31.00元,平装,9787532742288.0,The Glass Bead Game,张佩芬,,黑塞文集,success,31.0,30-40
2372015,7.5,2812,不伦与南美,[日] 吉本芭娜娜,上海译文出版社,2008-1,167,17.00元,平装,9787532742363.0,不倫と南米,李萍,,吉本芭娜娜作品系列,success,17.0,<20
25750468,8.7,2811,中国现代国家的起源,[美] 孔飞力,生活·读书·新知三联书店,2013-10,150,35.00元,平装,9787108045775.0,Origins of the Modern Chinese State,陈兼 / 陈之宏,,孔飞力著作集,success,35.0,30-40
1223778,7.9,2810,万物生长,冯唐,中国青年出版社,2005-1,254,15.00元,平装,9787500660590.0,,,,,success,15.0,<20
1064532,8.5,2810,秘密花园（2册）,[美] 弗朗西丝·霍奇森·伯内特,中国社会科学出版社,2002-10,244；174,25.50元,平装,9787500435426.0,The Secret Garden,张润芳,,,success,25.5,20-30
3709462,6.7,2810,放弃你，下辈子吧,桩桩,江苏文艺出版社,2009年,299 页,25.00元,平装,9787539931210.0,,,,,success,25.0,20-30
3055719,8.7,2809,经济学的思维方式（第11版）,[美] 保罗·海恩 / [美] 彼得·勃特克 / [美] 大卫·普雷契特科,世界图书出版公司,2008-5,457,49.80,平装,9787506293051.0,The Economic Way of Thinking,马昕 / 陈宇,,后浪大学堂,success,49.8,40-50
6001119,8.0,2808,两分铜币,[日] 江户川乱步,新星出版社,2011-5,317,28.00元,平装,9787513302043.0,二銭銅貨,刘子倩,,午夜文库·大师系列：江户川乱步作品,success,28.0,20-30
3464389,9.1,2808,大淖记事,汪曾祺,江苏文艺出版社,2010-6,280,22.00元,平装,9787539930480.0,,,,汪曾祺代表作系列,success,22.0,20-30
4847836,7.9,2807,羽·赤炎之曈,沧月,文化艺术出版社,2010-08,381,29.80元,平装,9787503945502.0,,,,云荒·羽,success,29.8,20-30
27009488,7.7,2807,财务自由之路,[德] 博多·舍费尔,现代出版社,2017-3,288,45.00元,平装,9787514340921.0,Der Weg zur finanziellen Freiheit,刘欢,,财务自由之路,success,45.0,40-50
10580803,8.3,2807,模仿犯BOOK2,宫部美雪,南海出版公司,2012-6,392,36.00元,平装,9787544257121.0,,张秋明,,新经典文库·宫部美雪作品,success,36.0,30-40
1183730,8.5,2807,谈话的力量,[美] 艾伦·加纳,中国水利水电出版社,2004-9,131,22.00元,平装,9787508422749.0,Conversationally Speaking: Tested New Ways to Increase Your Personal and Social Effectiveness,林华,,,success,22.0,20-30
4816212,7.4,2807,真希望我20几岁就知道的事,[美] 蒂娜·齐莉格,陕西师范大学出版社,2010-4,213,26.80元,平装,9787561349847.0,What I Wish I Knew When I Was 20,邢爽 / 裴卫芳,,,success,26.8,20-30
6534897,9.3,2806,寻找家园（增订版）,高尔泰,北京十月文艺出版社,2011-6,458,36.00元,精装,9787530210949.0,,,,,success,36.0,30-40
1034922,9.0,2805,莎士比亚喜剧悲剧集,（英）莎士比亚,译林出版社,1998-05,797,38,精装,9787805677989.0,,朱生豪,,,success,38.0,30-40
1818583,9.1,2805,斯·茨威格中短篇小说选,斯·茨威格,人民文学出版社,2006-6,450,24.00元,,9787020054305.0,,张玉书,,名著名译插图本,success,24.0,20-30
6528739,7.3,2803,谁的等待，恰逢花开,长着翅膀的大灰狼,武汉出版社,2011-7,315,28.00元,精装,9787543057241.0,,,,流光系列,success,28.0,20-30
2027002,8.2,2802,对照记,张爱玲,北京十月文艺出版社,2007-2,277,28.80元,精装,9787530208700.0,,,,张爱玲集,success,28.8,20-30
1262445,8.3,2801,告别天堂,笛安,春风文艺出版社,2005-1,268,17.00元,平装,9787531328711.0,,,,布老虎青春文学,success,17.0,<20
1485501,7.6,2801,全部成为F,（日）森博嗣,北岳文艺出版社,2006-3,329,21.00元,平装,9787537828413.0,すべてがFになる,韩锐,,,success,21.0,20-30
11607261,8.6,2801,旧制度与大革命,[法] 托克维尔,商务印书馆,2012-8,320,48.00元,平装,9787100093552.0,L&#39;ancien régime et la révolution,冯棠 / 桂裕芳 / 张芝联,,商务·权威全译本,success,48.0,40-50
1003646,7.5,2801,闲话中国人,易中天,上海文艺出版社,2006-3,298,24.00元,平装,9787532120185.0,,,,品读中国书系,success,24.0,20-30
1448761,8.3,2801,像一块滚石,[美] 鲍勃·迪伦,江苏人民出版社,2006-1,283,25.00元,平装,9787214041982.0,,徐振锋 / 吴宏凯,,经典与先锋音乐,success,25.0,20-30
24744495,7.7,2801,迷宫馆事件,（日）绫辻行人,新星出版社,2013-8,260,29.00元,平装,9787513312691.0,迷路館の殺人,谭力,,午夜文库·大师系列：绫辻行人作品,success,29.0,20-30
5353386,7.6,2800,我读2,梁文道 / 何亮亮,湖南文艺出版社,2010-11,269,32元,平装,9787540446673.0,,,,我读,success,32.0,30-40
2044295,8.3,2799,土耳其手绘旅行,张佩瑜 图文,江西教育出版社,2007-4,240,39.00元,平装16开,9787539247458.0,,,,,success,39.0,30-40
26043287,8.0,2799,我的拖延症女友,Priest,百花洲文艺出版社,2014-10-1,252,29.8,平装,9787550010864.0,大战拖延症,,,,success,29.8,20-30
3023360,8.7,2798,巴黎圣母院,【法】维克多·雨果,贵州人民出版社,1980年6月第1版,661页,1.90元,平装,,,陈敬容,,,success,1.9,<20
26992254,8.8,2796,时间的形状,汪洁,北京时代华文书局,2017-4,248,48.00,平装,9787569914061.0,,有2017年5月3印本,,,success,48.0,40-50
4231394,8.0,2795,中国足球内幕,李承鹏 / 刘晓新 / 吴策力,江苏人民出版社,2010-1,318,29.00元,平装,9787214061508.0,,,,,success,29.0,20-30
5912889,7.6,2795,鲤·来不及,张悦然 主编,上海文艺出版社,2011-1,240,25.00元,平装,9787532140770.0,,,,鲤,success,25.0,20-30
1424569,8.4,2794,婚礼的成员,[美] 卡森·麦卡勒斯,上海三联书店,2005-8,164,15.00元,平装,9787542621368.0,,周玉军,,三联艺文馆卡森麦卡勒斯系列,success,15.0,<20
1273759,8.2,2794,人在欧洲,龙应台,生活·读书·新知三联书店,1997-12,,7.80元,平装,9787108007056.0,,,,,success,7.8,<20
6312377,8.8,2794,爱你就像爱生命,王小波 / 李银河,北京理工大学出版社,2011-3,208,28.00元,,9787564041663.0,,,,,success,28.0,20-30
3866885,8.5,2793,沉默,[日] 远藤周作,南海出版公司,2009-8,237,22.00元,平装,9787544244411.0,,林水福,,新经典文库：桂冠文丛,success,22.0,20-30
26674343,8.6,2793,容忍与自由,胡适,云南人民出版社,2015-10-1,216,25.00元,平装,9787222137370.0,,,,,success,25.0,20-30
2251691,8.8,2790,弗兰妮与祖伊,(美)J.D.塞林格,人民文学出版社,2007-9,176,15.00元,平装,9787020062331.0,Franny and Zooey,丁骏,,J. D. 塞林格作品系列,success,15.0,<20
4860552,7.1,2789,活着就为改变世界,[美] 杰弗里·扬 / 威廉·西蒙,中信出版社,2010-6,270,39.00元,平装,9787508620824.0,,蒋永军,,,success,39.0,30-40
26183848,7.1,2788,完美关系的秘密,杨冰阳,中信出版社,2014-11-1,428,42.00元,平装,9787508648118.0,,,,,success,42.0,40-50
25903505,8.5,2788,蛤蟆的油,[日] 黑泽明,南海出版公司,2014-8,272,39.50元,精装,9787544249409.0,蝦蟇の油,李正伦,,电影人,success,39.5,30-40
26848740,9.3,2788,认识电影：全彩插图第12版,[美] 路易斯·贾内梯,北京联合出版公司,2016-9,584,280.00元,精装,9787550270206.0,"Understanding Movies, 12e",焦雄屏,,后浪电影学院,success,280.0,>200
24522666,7.5,2788,易中天中华史：国家,易中天,浙江文艺出版社,2013-5,185,29.00元,平装,9787533936976.0,,,,易中天中华史,success,29.0,20-30
4218911,7.6,2788,理由,宫部美雪,南海出版公司,2010-1,359 页,28.00元,平装,9787544246330.0,,陈宝莲,,新经典文库·宫部美雪作品,success,28.0,20-30
1011399,7.6,2786,钢铁是怎样炼成的,尼·奥斯特洛夫斯基,人民文学出版社,2003-01,494,16.00元,平装,9787020031856.0,Как закалялась сталь,,,中学生课外文学名著必读,success,16.0,<20
3264211,8.7,2786,犹大之窗,（美）约翰·狄克森·卡尔 / [美] 约翰·迪克森·卡尔,吉林出版集团,2008-11,339,26.00元,平装,9787807629023.0,The Judas Window,景翔,,古典推理文库,success,26.0,20-30
1017839,7.8,2783,带着鲑鱼去旅行,安伯托・艾柯,广西师范大学出版社,2004-09,272,18.00,平装,9787563349197.0,,马淑艳 / 殳俏,,,success,18.0,<20
3027642,7.4,2783,青春酷语 第七辑,珠雅 主编,内蒙古人民出版社,2008-1,250,48.00,平装,9787204093748.0,,,,,success,48.0,40-50
1083476,8.2,2781,欧也妮·葛朗台,（法）巴尔扎克,人民文学出版社,2003-01,160,8.00元,平装,9787020038947.0,,张冠尧,,名著名译插图本,success,8.0,<20
