author_clean,book_count,avg_rating,avg_bayesian,total_votes,median_price,nationality,books,author_score,influence
吴晓波,15,8.486666666666666,8.48026627965698,133177,42.0,中国,"['激荡三十年（上）', '激荡三十年（下）', '腾讯传', '大败局', '激荡十年，水大鱼大', '激荡三十年', '大败局Ⅱ', '历代经济变革得失', '跌荡一百年（下）', '跌荡一百年（上）', '激荡三十年', '把生命浪费在美好的事物上', '浩荡两千年', '激荡三十年：中国企业1978~2008. 上', '吴敬琏传']",8.407082751313222,99.19888412188578
川端康成,13,8.292307692307691,8.289078499718304,161082,25.0,日,"['伊豆的舞女', '雪国', '雪国', '雪国 古都', '雪国', '千只鹤', '古都', '雪国 古都 千只鹤', '伊豆的舞女', '睡美人', '古都', '山音', '千只鹤']",8.257869723681356,99.00917450198054
白先勇,12,8.700000000000001,8.690968737142562,106737,39.0,中国,"['台北人', '孽子', '纽约客', '孽子', '台北人', '树犹如此', '孽子', '寂寞的十七岁', '台北人', '白先勇细说红楼梦', '纽约客', '游园惊梦']",8.54362676625085,98.91924283779869
霍达,4,8.1,8.09993123211039,186874,34.5,中国,"['穆斯林的葬礼', '穆斯林的葬礼', '穆斯林的葬礼', '穆斯林的葬礼']",8.137961669584936,98.7801674637472
哈珀·李,3,9.200000000000001,9.19156532802949,101778,32.0,美,"['杀死一只知更鸟', '杀死一只知更鸟', '杀死一只反舌鸟']",8.555206878283052,98.64631830873137
岩井俊二,8,8.1,8.101436762811385,181843,25.0,日,"['情书', '关于莉莉周的一切', '华莱士人鱼', '燕尾蝶', '情书', '燕尾蝶', '情书', '垃圾筐电影院']",8.126281155866494,98.41661465840592
笛福,4,8.225,8.220690558175232,162999,9.6,英,"['鲁滨逊漂流记', '鲁滨孙历险记', '鲁滨逊漂流记', '鲁滨孙漂流记']",8.193517225140491,98.33454187626835
艾米莉·勃朗特,5,8.559999999999999,8.553094515337381,127395,15.0,中国,"['呼啸山庄', '呼啸山庄', '呼啸山庄', '呼啸山庄', '呼啸山庄']",8.364165502626442,98.32123073550508
伊藤潤二,22,8.740909090909092,8.724892929828458,85986,100.0,中国,"['漩涡', '魚', '伊藤潤二恐怖漫畫精選【1】', '富江 PARTIII', '至死不渝的愛', '伊藤潤二的貓日記', '伊藤潤二恐怖漫畫精選【2】', '魚2', '漩渦2', '人頭氣球', '闇之聲', '漩渦3', '伊藤潤二恐怖漫畫精選【7】', '伊藤潤二恐怖漫畫精選【5】', '伊藤潤二恐怖漫畫精選【3】', '地獄星', '禁入空間', '伊藤潤二恐怖漫畫精選【4】', '伊藤潤二恐怖漫畫精選【6】', '伊藤潤二恐怖漫畫精選【12】', '快樂的暑假', '伊藤潤二恐怖漫畫精選【15】']",8.634876112083868,98.1090427393142
今何在,11,7.990909090909091,7.992896623053033,194839,25.0,中国,"['悟空传', '悟空传', '悟空传', '九州·羽传说', '西游日记', '海上牧云记', '中国式青春', '若星汉天空', '我的征途是星辰大海', '悟空传', '悟空传']",8.046353439141527,98.00405373222073
芥川龙之介,10,8.83,8.81450555521361,87557,25.0,日,"['罗生门', '罗生门', '罗生门', '罗生门', '罗生门', '罗生门', '河童', '地狱变', '罗生门', '罗生门']",8.609443668417628,97.97595718724594
亦舒,54,7.627777777777777,7.637050028379771,348731,18.0,中国,"['喜宝', '我的前半生', '圆舞', '玫瑰的故事', '喜宝', '开到荼蘼', '人淡如菊', '如果墙会说话', '不羁的风', '吃南瓜的人', '喜宝', '她的二三事', '我的前半生', '一点旧一点新', '阿修罗', '同门', '印度墨', '花常好月常圆人长久', '流金岁月', '她比烟花寂寞', '这样的爱拖一天是错一天', '阿修羅', '圓舞', '电光幻影', '寂寞的心俱乐部', '连环', '我们不是天使', '忽爾今夏', '承欢记', '寒武纪', '嘘', '小紫荆', '人淡如菊', '朝花夕拾', '剪刀替针做媒人', '胭脂', '特首小姐你早', '悄悄的一线光', '天上所有的星', '乐未央', '痴情司', '天若有情', '迷藏', '邻居太太的情人', '朝花夕拾', '开到荼縻', '花解語', '她比烟花寂寞', '直至海枯石烂', '葡萄成熟的时候', '爱情只是古老传说', '玫瑰的故事', '要多美麗，就多美麗', '曾經深愛過']",7.673587373326516,97.93077478379917
费孝通,8,9.2125,9.191417705085176,66757,26.0,中国,"['乡土中国', '乡土中国', '江村经济', '乡土中国', '乡土中国', '乡土中国 生育制度', '江村经济', '乡土中国']",8.81089654048188,97.87874669903441
汪曾祺,16,8.9625,8.941294544285205,69906,25.0,中国,"['人间草木', '受戒', '生活，是很好玩的', '岁朝清供', '五味', '受戒', '汪曾祺谈吃', '生活是很好玩的', '大淖记事', '汪曾祺散文', '人间滋味', '慢煮生活', '受戒', '人间草木', '人间草木', '汪曾祺小说经典']",8.77341214410783,97.86671994937254
古龙,32,7.971875,7.9751966275041335,204568,30.4,中国,"['陆小凤传奇', '多情剑客无情剑(上、中、下)', '绝代双骄（全三册）', '楚留香传奇', '欢乐英雄', '萧十一郎', '三少爷的剑', '流星·蝴蝶·剑', '武林外史（上下）', '七种武器（全三册）', '边城浪子（上下）', '天涯·明月·刀', '圆月弯刀', '绝代双骄', '小李飞刀1：多情剑客无情剑（上中下）', '大人物', '大旗英雄传（上下）', '九月鹰飞', '白玉老虎（上下）', '浣花洗剑录（上下）', '多情剑客无情剑', '风云第一刀', '小李飞刀系列', '陆小凤传奇1：金鹏王朝', '风铃中的刀声', '飞刀，又见飞刀', '陆小凤（1-4册）', '天涯明月刀', '剑花·烟雨·江南', '陆小凤传奇2：绣花大盗', '火并萧十一郎', '陆小凤传奇3：决战前后']",7.998423108817957,97.81000157987096
顾漫,7,7.457142857142857,7.463747084938313,288950,25.0,中国,"['何以笙箫默', '微微一笑很倾城', '何以笙箫默', '杉杉来吃', '骄阳似我', '微微一笑很倾城（典藏版）', '你是我的荣耀']",7.753471252188703,97.49224368780698
天下霸唱,14,7.728571428571429,7.734109799907744,244668,28.0,中国,"['鬼吹灯之精绝古城', '鬼吹灯之云南虫谷', '鬼吹灯之龙岭迷窟', '鬼吹灯之昆仑神宫', '鬼吹灯Ⅱ之一·黄皮子坟', '鬼吹灯Ⅱ之二·南海归墟', '鬼吹灯Ⅱ之三·怒晴湘西', '鬼吹灯Ⅱ之四巫峡棺山', '鬼吹灯之牧野诡事', '贼猫', '河神1·鬼水怪谈', '谜踪之国 I', '鬼吹燈（4本）', '鬼吹灯全集']",7.844297632961284,97.32939017170973
唐七公子,9,7.722222222222222,7.724830295197702,229296,35.0,中国,"['三生三世 十里桃花', '华胥引（全二册）', '三生三世 枕上书', '岁月是朵两生花', '三生三世十里桃花', '三生三世 枕上书·终篇', '华胥引', '华胥引（全2册）', '三生三世十里桃花2·緣之卷']",7.881546787590317,97.28014592615446
小仲马,5,8.3,8.296861867575652,131026,11.0,中国,"['茶花女', '茶花女', '茶花女', '茶花女', '茶花女']",8.234165502626443,97.02447877919097
保罗·柯艾略,4,8.225,8.224353645874281,135274,23.5,巴西,"['牧羊少年奇幻之旅', '维罗妮卡决定去死', '维罗妮卡决定去死', '波多贝罗的女巫']",8.193517225140491,96.80693877809827
莫言,20,8.26,8.25504790280612,125938,35.0,中国,"['檀香刑', '蛙', '生死疲劳', '蛙', '丰乳肥臀', '丰乳肥臀', '蛙', '红高粱家族', '丰乳肥臀', '透明的红萝卜', '檀香刑', '蛙', '檀香刑', '红高粱', '酒国', '生死疲劳', '红高粱', '丰乳肥臀', '红高粱家族', '檀香刑']",8.241666201050577,96.7864433600398
李娟,12,8.708333333333334,8.698923089776432,81651,27.9,中国,"['我的阿勒泰', '冬牧场', '阿勒泰的角落', '遥远的向日葵地', '阿勒泰的角落', '羊道·春牧场', '羊道·前山夏牧场', '走夜路请放声歌唱', '羊道·深山夏牧场', '走夜路请放声歌唱', '九篇雪', '记一忘三二']",8.549509119192026,96.69684264852532
九把刀,17,8.352941176470589,8.345492528769219,111979,25.0,中国,"['那些年，我们一起追的女孩', '楼下的房客', '那些年，我们一起追的女孩', '等一个人咖啡', '後青春期的詩', '功夫', '后青春期的诗', '杀手', '少林寺第八铜人', '等一個人咖啡', '殺手.流離尋岸的花', '殺手：風華絕代的正義', '这些年，二哥哥很想你', '月老', '樓下的房客', '吸血鬼猎人/猎命师传奇', '杀手，无与伦比的自由']",8.310984319375656,96.62413169916238
萧红,6,8.75,8.739646730492712,85775,23.0,中国,"['呼兰河传', '生死场', '呼兰河传', '呼兰河传', '呼兰河传', '呼兰河传']",8.485605002387675,96.39218357499226
伊坂幸太郎,23,8.108695652173912,8.10964382007694,143106,35.0,日,"['金色梦乡', '金色梦乡', '余生皆假期', '死神的精确度', '重力小丑', '一首小夜曲', '家鸭与野鸭的投币式寄物柜', '华丽人生', '重力小丑', '不然你搬去火星啊', '死神的精确度', '恐妻家', '一首朋克救地球', '家鸭与野鸭的投币式寄物柜', '奥杜邦的祈祷', '阳光劫匪', '死神的浮力', '沙漠', '一首朋克救地球', '末日的愚者', '摩登时代', '汽油生活', '魔王']",8.119344822366585,96.38756695364867
菲茨杰拉德,5,8.26,8.258197832157357,122939,25.0,美,"['了不起的盖茨比', '了不起的盖茨比', '了不起的盖茨比', '了不起的盖茨比', '返老还童']",8.214165502626443,96.2655159497652
玛格丽特·杜拉斯,12,7.891666666666667,7.8967240265857725,174984,18.0,法,"['情人', '情人', '情人', '中国北方的情人', '琴声如诉', '写作', '物质生活', '情人 乌发碧眼', '爱', '情人 乌发碧眼', '夏夜十点半钟', '毁灭，她说']",7.973038530956732,96.25415314338838
伍绮诗,2,8.2,8.199525656729268,128504,48.5,美,"['无声告白', '小小小小的火']",8.177379289466346,96.19642558825697
蒋勋,15,8.313333333333334,8.306970711942538,110846,38.0,中国,"['孤独六讲', '生活十讲', '写给大家的西方美术史', '蒋勋说红楼梦（第一辑）', '吴哥之美', '汉字书法之美', '蒋勋说宋词', '蒋勋说唐诗', '给青年艺术家的信', '孤独六讲', '蒋勋说红楼梦（第二辑）', '写给大家的中国美术史', '蒋勋细说红楼梦', '蒋勋说红楼梦（第三辑）', '品味四讲']",8.277082751313223,96.14581644396729
肯·福莱特,4,8.5,8.498525315123103,103703,150.0,英,"['巨人的陨落', '世界的凛冬', '永恒的边缘', '圣殿春秋']",8.315739447362713,96.04093605606064
郑渊洁,18,8.63888888888889,8.625058882478916,76576,16.0,中国,"['舒克和贝塔历险记', '皮皮鲁传', '鲁西西传', '智齿', '金拇指', '大灰狼罗克', '病菌集中营', '白客', '皮皮鲁和鲁西西的故事', '生化保姆', '我是钱', '罐头小人', '鬼车', '五个苹果折腾地球', '舒克和贝塔历险记', '郑渊洁十二生肖童话（12册）', '皮皮鲁和罐头小人', '魔方大厦']",8.536593696794105,96.00297703996162
乙一,13,8.238461538461538,8.235168282496453,117116,45.0,日,"['ZOO', '夏天·烟火·我的尸体', '暗黑童话', '平面狗', '夏天、烟火和我的尸体', 'Goth.斷掌事件', '只有你聽到 Calling You', '动物园', '寂寞的频率', '夏天．煙火．我的屍體', '瀕死之綠', '在黑暗中等待', 'ZOO']",8.218980834792468,95.92313942552366
余秋雨,12,7.683333333333334,7.686905077137655,208503,31.0,中国,"['文化苦旅', '行者无疆', '千年一叹', '文化苦旅', '山居笔记', '霜冷长河', '借我一生', '山居笔记', '文化苦旅', '千年一叹', '霜冷长河', '中国文脉']",7.825979707427319,95.85035735008158
辛夷坞,15,7.453333333333333,7.460417466535542,277097,29.8,中国,"['致我们终将逝去的青春', '原来你还在这里', '我在回忆里等你', '许我向你看', '山月不知心底事', '我们', '浮世浮城', '许我向你看（终结篇）', '致我们终将逝去的青春', '致我们终将逝去的青春', '致我们终将逝去的青春', '原来', '蚀心者', '应许之日', '晨昏']",7.632082751313221,95.64622659877607
木心,17,8.447058823529412,8.4394121083218,88200,26.0,中国,"['云雀叫了一整天', '素履之往', '哥伦比亚的倒影', '云雀叫了一整天', '琼美卡随想录', '我纷纷的情欲', '温莎墓园日记', '素履之往', '即兴判断', '哥伦比亚的倒影', '鱼丽之宴', '西班牙三棵树', '木心诗选', '我纷纷的情欲', '木心作品八种', '爱默生家的恶客', '琼美卡随想录']",8.383711592102928,95.46845588456826
阿城,10,8.91,8.893416167412713,60325,24.5,中国,"['棋王', '棋王·树王·孩子王', '阿城精选集', '棋王', '棋王.樹王.孩子王', '常识与通识', '威尼斯日记', '闲话闲说', '棋王 树王 孩子王', '遍地风流']",8.66277700175096,95.35567782427853
吴军,12,8.633333333333333,8.622080698445036,74694,59.0,中国,"['浪潮之巅', '数学之美', '智能时代', '见识', '文明之光（第一册）', '态度', '见识', '数学之美 （第二版）', '浪潮之巅（第2版）（套装上下册）', '文明之光（第二册）', '文明之光 （第三册）', '硅谷之谜']",8.496567942721436,95.34142000025001
郭敬明,33,6.833333333333333,6.850732752587503,801554,20.0,中国,"['梦里花落知多少', '幻城', '悲伤逆流成河', '1995-2005夏至未至', '小时代1.0折纸时代', '小时代2.0虚铜时代', '左手倒影，右手年华。', '幻城', '爱与痛的边缘', '小时代3.0：刺金时代', '1995-2005夏至未至', '夏至未至', '临界·爵迹 I', '悲伤逆流成河', '临界·爵迹 Ⅱ', '幻城', '天亮说晚安', '无极', '猜火车', '岛', '左手倒影.右手年华', '刻下来的幸福时光', '爵迹.燃魂书', '岛・陆眼（Vol.02)', '小时代2.0', '下一站·神奈川', '岛', '小时代1.5·青木时代VOL.2', '愿风裁尘', '小时代1.5·青木时代VOL.1', '最小说·第十四辑', '最小说（2008 07）', '一梦三四年']",7.0089909217438,95.28238745729817
J. D. 塞林格,3,8.033333333333333,8.032940605478215,124428,13.0,美国,"['麦田里的守望者', '麦田里的守望者', '麦田里的守望者']",8.117706878283052,95.23280153909812
吴承恩,3,9.1,9.089368524380161,71090,15.0,中国,"['西游记（全二册）', '西游记', '西游记（全三册）']",8.517706878283052,95.15740243263178
斯蒂芬·金,7,8.242857142857142,8.242703334773218,104473,32.0,美,"['肖申克的救赎', '写作这回事', '宠物公墓', '肖申克的救赎', '杜马岛', '重生', '它']",8.211804585522035,94.90130880489691
京极夏彦,14,8.335714285714285,8.330414685764854,92609,29.0,日,"['姑获鸟之夏', '魍魉之匣（上）', '魍魉之匣（下）', '巷说百物语', '狂骨之梦', '络新妇之理（上）', '铁鼠之槛（上）', '不如去死', '络新妇之理（下）', '铁鼠之槛（下）', '涂佛之宴·宴之支度（上）', '涂佛之宴·宴之支度（下）', '涂佛之宴·宴之始末（上）', '涂佛之宴·宴之始末（下）']",8.291666054013916,94.82475669472221
